gene,mean_healthy,mean_disease,log2FC,pvalue,cohens_d,FDR
ENSG00000204084,4.98923445996101,5.010854964979041,0.021620505018030478,0.8617724146516583,-0.0309780924330514,0.9998566354027545
ENSG00000183431,6.706857518466493,6.591142473292587,-0.11571504517390618,0.32881456140786114,0.17413124681754222,0.9998566354027545
ENSG00000183386,3.6545869750877538,3.6995562100316723,0.04496923494391858,0.8800903804546341,-0.026861246493855923,0.9998566354027545
ENSG00000183520,4.437948707817014,4.290538504328254,-0.14741020348876077,0.17784966605355598,0.24054937810344942,0.9998566354027545
ENSG00000116954,2.8509705820756586,2.7650084084144657,-0.08596217366119285,0.34814757988242895,0.16712996526151616,0.9998566354027545
ENSG00000214114,5.633764673473472,5.5964121806413845,-0.037352492832087414,0.6942032612835014,0.07002118755607613,0.9998566354027545
ENSG00000174574,6.709518232431732,6.710867726667011,0.0013494942352796357,0.9916256837962076,-0.0018707073614294006,0.9998566354027545
ENSG00000168653,4.92886288871375,5.170395599956216,0.2415327112424661,0.14060861687344434,-0.26334108436845816,0.9998566354027545
ENSG00000127603,6.71533190583971,6.810305024250207,0.09497311841049694,0.6084928833845371,-0.0913315438808721,0.9998566354027545
ENSG00000183682,0.8469941205584258,0.855827270095759,0.008833149537333163,0.9037496182501037,-0.021565203237878867,0.9998566354027545
ENSG00000090621,5.752289830653856,5.868422316744168,0.11613248609031146,0.43725898936083096,-0.13849248334281783,0.9998566354027545
ENSG00000116983,1.4280172199662018,1.484955631077773,0.05693841111157116,0.8406426889351889,-0.035760190184277965,0.9998566354027545
ENSG00000084072,5.62255473504522,5.501653640742098,-0.12090109430312257,0.5070656901312245,0.11815148537454476,0.9998566354027545
ENSG00000116985,1.0261374699426038,0.9378829289163949,-0.08825454102620889,0.33671629077280607,0.17115034467138762,0.9998566354027545
ENSG00000043514,3.5970890066249854,3.650106875400867,0.05301786877588155,0.764819054755451,-0.053212177863276915,0.9998566354027545
ENSG00000116990,1.3668338218037475,1.420274760835855,0.05344093903210756,0.8806596074168824,-0.026711877973131043,0.9998566354027545
ENSG00000168389,1.7592897824977283,1.7000284000881594,-0.05926138240956891,0.8404287284612556,0.03582839532583566,0.9998566354027545
ENSG00000131236,9.589628191040859,9.545260688665577,-0.044367502375282086,0.7185442462699412,0.06416770287770197,0.9998566354027545
ENSG00000131238,7.671720849957163,7.534731020468063,-0.13698982948910032,0.4857649543047591,0.12417446127437264,0.9998566354027545
ENSG00000117000,3.450580860899672,3.415864170922937,-0.03471668997673483,0.748078202140368,0.05712790075306081,0.9998566354027545
ENSG00000188800,0.451281615171375,0.36635118047823234,-0.08493043469314265,0.34072742854563554,0.17124397979720993,0.9998566354027545
ENSG00000084073,5.059451228302406,5.035606715653067,-0.023844512649338512,0.7645843291435037,0.05327886362241543,0.9998566354027545
ENSG00000049089,1.4055837548150516,1.3499566396525815,-0.0556271151624701,0.7847232249812929,0.048619525254914586,0.9998566354027545
ENSG00000084070,6.721271946477515,6.625310776911241,-0.09596116956627387,0.6562633459803431,0.07917894344798544,0.9998566354027545
ENSG00000187801,1.2696864437118012,1.3474710520969784,0.0777846083851772,0.5861782820175723,-0.09687631226496048,0.9998566354027545
ENSG00000187815,1.8306736830985946,1.9618764870341319,0.1312028039355373,0.38011714675518504,-0.15640887656820884,0.9998566354027545
ENSG00000164002,4.120026117174756,3.9666564515214944,-0.15336966565326193,0.22930389446900143,0.21461812516519163,0.9998566354027545
ENSG00000117010,3.1984558109974133,3.160417870609941,-0.038037940387472435,0.748272777970604,0.057517007944450756,0.9998566354027545
ENSG00000117016,0.5274524134703946,0.5114662669104728,-0.01598614655992181,0.8750640167126502,0.02796112044352244,0.9998566354027545
ENSG00000066136,6.367905611623637,6.278599871892521,-0.08930573973111677,0.22197425116424918,0.21889954692134148,0.9998566354027545
ENSG00000171793,5.220517384161781,4.976095248474488,-0.24442213568729265,0.23966333367557946,0.2096801898846141,0.9998566354027545
ENSG00000171790,0.4634565065151308,0.42295948243664144,-0.040497024078489374,0.5726487153010974,0.10066568833958557,0.9998566354027545
ENSG00000010803,3.592198396173597,3.7169196925587467,0.12472129638514984,0.5189276526223586,-0.11482233513892443,0.9998566354027545
ENSG00000127124,3.2891779746702534,3.3202252148784126,0.031047240208159188,0.8915310284364906,-0.024261633156814618,0.9998566354027545
ENSG00000198815,5.796157224083441,5.803023670362449,0.006866446279008009,0.9599224467520712,-0.00894259669812435,0.9998566354027545
ENSG00000066185,0.8993702891377411,0.988844518650989,0.0894742295132479,0.5513303246759349,-0.1062626614937757,0.9998566354027545
ENSG00000127125,6.827611430233543,6.887345310842353,0.059733880608809464,0.4874720357864367,-0.12363932855597135,0.9998566354027545
ENSG00000186409,2.764575145292035,2.9371269963638937,0.17255185107185866,0.14670393221165623,-0.25987023367564693,0.9998566354027545
ENSG00000171960,4.522309559063652,4.5319458194330435,0.009636260369391358,0.9537161141473567,-0.010328454977265483,0.9998566354027545
ENSG00000065978,5.794077631230558,5.650952608681759,-0.14312502254879877,0.2985258510981982,0.18600696706346734,0.9998566354027545
ENSG00000117385,5.432847725302722,5.502237253690996,0.06938952838827461,0.5105947384525014,-0.1173372816507137,0.9998566354027545
ENSG00000164008,3.2947055680332302,3.3870013050968417,0.0922957370636115,0.4029252193051944,-0.14956991132909206,0.9998566354027545
ENSG00000274386,1.1973104291125405,1.290902139073606,0.09359170996106547,0.34192141476445514,-0.16937099526634342,0.9998566354027545
ENSG00000177868,3.6662597109470445,3.7264151403089905,0.060155429361945956,0.5476694456412117,-0.10712559498077065,0.9998566354027545
ENSG00000164010,2.761363294833875,2.7276640730287904,-0.033699221805084445,0.8054264779394986,0.04380947808115142,0.9998566354027545
ENSG00000164011,3.0832360267531156,3.398551755497717,0.31531572874460156,0.006908728376997055,-0.48910034055937907,0.37671314266509526
ENSG00000117394,5.401078065392202,5.431202716020851,0.03012465062864944,0.9171036292528181,-0.018509123489523664,0.9998566354027545
ENSG00000117395,5.009887719199397,5.0202065738531285,0.010318854653731613,0.9360127528675193,-0.014277117162403288,0.9998566354027545
ENSG00000066056,0.7752910983284103,0.6372506420092037,-0.13804045631920658,0.3451297933245774,0.16868432572101155,0.9998566354027545
ENSG00000117400,0.6358160037482985,0.5848542180841034,-0.05096178566419507,0.831401660447847,0.037871044779323224,0.9998566354027545
ENSG00000117399,1.3013691146274229,1.3584251686914959,0.05705605406407299,0.8014593423044067,-0.04472648663136444,0.9998566354027545
ENSG00000066322,6.871611477415131,6.891264163670393,0.019652686255262175,0.8720574936388077,-0.02863980775926148,0.9998566354027545
ENSG00000159479,5.136595560557446,5.096459016291064,-0.04013654426638169,0.5414998592879676,0.10867938175053266,0.9998566354027545
ENSG00000198198,5.124534948754441,5.2501825892409615,0.12564764048652055,0.2115779530216699,-0.22288585035723515,0.9998566354027545
ENSG00000178922,2.0642885313175023,2.283879350944876,0.2195908196273737,0.21598800276807378,-0.22081500628553835,0.9998566354027545
ENSG00000066135,4.27986958688468,4.2946112957703,0.01474170888562032,0.8900291651274229,-0.02466178343988134,0.9998566354027545
ENSG00000126091,3.683742250034789,3.703667445907789,0.019925195873000234,0.9152499660947401,-0.018940536977003458,0.9998566354027545
ENSG00000117408,3.721488038391099,3.5444061830694427,-0.17708185532165643,0.30309324212445493,0.18370668917852878,0.9998566354027545
ENSG00000132768,5.167378961725252,5.125648233414428,-0.04173072831082347,0.8334110555749905,0.037424164644618056,0.9998566354027545
ENSG00000117410,7.308562898150868,7.326266650419998,0.017703752269130568,0.9126798822198149,-0.019518157991157168,0.9998566354027545
ENSG00000117411,0.4928230280696934,0.4645390470937423,-0.02828398097595114,0.78946269078085,0.04764720979789229,0.9998566354027545
ENSG00000159214,1.332573168447493,1.506315758012539,0.17374258956504596,0.20571983882642889,-0.22623436477666425,0.9998566354027545
ENSG00000196517,0.30504609786086484,0.25300188025826764,-0.0520442176025972,0.5871768252833501,0.09676913726776164,0.9998566354027545
ENSG00000178028,5.67546872651183,5.766153933816317,0.09068520730448704,0.42286519458472516,-0.1427123168811001,0.9998566354027545
ENSG00000117419,4.290815080228743,4.241319279841215,-0.0494958003875281,0.746785340640429,0.05751392180119242,0.9998566354027545
ENSG00000187147,3.8502445707354043,3.9879178079578526,0.13767323722244829,0.34370861277915155,-0.16876815149786667,0.9998566354027545
ENSG00000126106,2.3480560888365316,2.352773438884429,0.004717350047897195,0.9757080581221802,-0.005418127077026167,0.9998566354027545
ENSG00000198520,4.060872198314945,4.18226015013959,0.12138795182464523,0.7088622395969381,-0.06652192255834691,0.9998566354027545
ENSG00000142945,1.3033043996084954,1.1310618959535634,-0.172242503654932,0.26159765606272123,0.20023208142636817,0.9998566354027545
ENSG00000142937,7.419013313184579,7.691000178059556,0.27198686487497703,0.1550553325935216,-0.25421636323930336,0.9998566354027545
ENSG00000142959,0.5834478627979731,0.5974525363734098,0.014004673575436666,0.8656921231303882,-0.030108014222048857,0.9998566354027545
ENSG00000173846,5.230997431528635,4.831896171679964,-0.3991012598486714,0.10281329370069676,0.29181222884547314,0.9998566354027545
ENSG00000188396,0.7572502011272129,0.8774895290158499,0.120239327888637,0.5001141331841059,-0.12004491576941949,0.9998566354027545
ENSG00000222009,2.301498420395374,2.3226505334893743,0.021152113094000224,0.9209653686082766,-0.017670839192418554,0.9998566354027545
ENSG00000117425,0.5499400099101175,0.5454024671765945,-0.004537542733523026,0.9563224884426657,0.0097402396102635,0.9998566354027545
ENSG00000070785,4.947383424887921,4.840008258643827,-0.10737516624409338,0.4167494710327371,0.14460522080312982,0.9998566354027545
ENSG00000126107,5.4932001914598665,5.618052345024293,0.1248521535644267,0.2809896463084189,-0.1943240814261267,0.9998566354027545
ENSG00000126088,6.0975961051115934,6.161302800351739,0.06370669524014527,0.624545450382952,-0.08708345230039616,0.9998566354027545
ENSG00000162415,0.5618331502359989,0.6920853876702561,0.13025223743425718,0.2103836485951568,-0.22430540910846575,0.9998566354027545
ENSG00000186603,0.7213266226864956,0.8208834561080105,0.09955683342151489,0.4676546514848522,-0.12955423905289945,0.9998566354027545
ENSG00000132781,5.743748612143014,5.677894807764015,-0.06585380437899868,0.633918443060574,0.08480280827354438,0.9998566354027545
ENSG00000132773,5.20308964242212,5.092474550127706,-0.11061509229441402,0.47821361153585695,0.12625056484984742,0.9998566354027545
ENSG00000070759,3.4537182406497227,3.4999481535940173,0.04622991294429468,0.7330551433729704,-0.06067060080017607,0.9998566354027545
ENSG00000280670,1.873411782449975,1.8085852786494252,-0.06482650380054977,0.5171966145695426,0.11530559158806535,0.9998566354027545
ENSG00000132763,2.018115196120757,2.0594354990116717,0.04132030289091482,0.7234280875915973,-0.063019590266561,0.9998566354027545
ENSG00000117450,6.488210085406667,6.601956434055512,0.11374634864884481,0.555453116242473,-0.10532767382839783,0.9998566354027545
ENSG00000117448,6.6736737186127195,6.688752750718865,0.015079032106145362,0.9303732674755135,-0.015543439463239463,0.9998566354027545
ENSG00000132780,6.618679963371123,6.4723843291173155,-0.1462956342538071,0.11492317404800848,0.281766471228583,0.9998566354027545
ENSG00000159588,1.4913413201499142,1.513015292259657,0.021673972109742756,0.8825610634328898,-0.0262743010809546,0.9998566354027545
ENSG00000159592,6.908440091719958,6.81718857081223,-0.09125152090772826,0.30321353999063066,0.1835727081916633,0.9998566354027545
ENSG00000159596,5.180778088803454,5.1907043814413285,0.009926292637874923,0.9265417050799445,-0.016436538081334377,0.9998566354027545
ENSG00000197429,3.331641269695541,3.366346711422569,0.03470544172702805,0.8398193160719059,-0.03594681775703476,0.9998566354027545
ENSG00000086015,2.074787016514878,2.1291737011280762,0.05438668461319818,0.7494757348654915,-0.05683119671837295,0.9998566354027545
ENSG00000117461,2.003083117309467,1.9504485865391605,-0.052634530770306664,0.7581325129084201,0.054782455049245456,0.9998566354027545
ENSG00000085998,3.565380790585391,3.442292483539911,-0.12308830704548024,0.322632716367773,0.17630608177678664,0.9998566354027545
ENSG00000171357,0.8120645809928732,0.8278560216341255,0.015791440641252374,0.8572402019946204,-0.03213708853067603,0.9998566354027545
ENSG00000085999,1.2630086903303606,1.229006265808311,-0.0340024245220496,0.8303253613209922,0.038133892229704106,0.9998566354027545
ENSG00000132128,5.391998357936892,5.278976148724647,-0.11302220921224482,0.39399699339434824,0.15209504552485298,0.9998566354027545
ENSG00000173660,5.67402662217868,5.853101376324877,0.179074754146197,0.14650011920423586,-0.2593077245460255,0.9998566354027545
ENSG00000117481,4.19340771064512,4.095251579814645,-0.09815613083047481,0.2764454189885751,0.19407855526108844,0.9998566354027545
ENSG00000117480,2.9331489558281554,2.816215492236411,-0.1169334635917445,0.639267542633322,0.08353177118537976,0.9998566354027545
ENSG00000079277,5.998893708458186,6.0896302776772355,0.09073656921904938,0.4259188222848842,-0.1420340738655094,0.9998566354027545
ENSG00000142961,3.8972412936623444,3.6837987860894152,-0.21344250757292915,0.07032853682170263,0.3241582146896303,0.9998566354027545
ENSG00000123472,3.321823650969022,3.2917307829370333,-0.03009286803198874,0.8299494869635354,0.03819517552213664,0.9998566354027545
ENSG00000186118,0.7730579017009754,0.978520355537107,0.2054624538361316,0.07566712535366045,-0.31791776314390524,0.9998566354027545
ENSG00000159658,6.578910683581327,6.457871529002779,-0.12103915457854786,0.26947329067976283,0.19768341437557146,0.9998566354027545
ENSG00000142973,2.0097671242644313,1.9822187760877712,-0.027548348176660076,0.8172254780076408,0.041115646154856245,0.9998566354027545
ENSG00000162366,0.7098123218608166,0.6678983899008817,-0.04191393195993487,0.8410592037852616,0.03566488263466347,0.9998566354027545
ENSG00000162367,0.6764394776752818,0.606097299493388,-0.07034217818189381,0.7301753161735551,0.06135689834968046,0.9998566354027545
ENSG00000123473,2.1951591148207017,2.290907163656675,0.09574804883597343,0.3467337457006291,-0.16763140771948698,0.9998566354027545
ENSG00000162368,5.427892408303594,5.348288776551831,-0.07960363175176344,0.5721746912164914,0.10051477530073492,0.9998566354027545
ENSG00000117834,0.4233123341124011,0.5497831997108302,0.12647086559842913,0.3038517443495839,-0.1845078855999559,0.9998566354027545
ENSG00000132122,1.818626787462784,1.7600634977107306,-0.05856328975205338,0.7841317699528213,0.04872416249686992,0.9998566354027545
ENSG00000162373,1.6514621477852236,1.6419573930393774,-0.009504754745846222,0.9714840394032676,0.006370773018823749,0.9998566354027545
ENSG00000162374,0.26089230430209936,0.277951148949924,0.017058844647824645,0.8915764917797125,-0.024277873976195588,0.9998566354027545
ENSG00000185104,2.9497597022873085,2.9307880053164093,-0.018971696970899288,0.8870300935231301,0.025265166258798773,0.9998566354027545
ENSG00000123080,1.6670244134154664,1.664750655441984,-0.002273757973482393,0.986983843351231,0.0029075345147403942,0.9998566354027545
ENSG00000123091,4.761514970743983,4.516489452629593,-0.24502551811438966,0.10835321189280528,0.28946088913089685,0.9998566354027545
ENSG00000085831,0.7234079990278371,0.7480296953133126,0.024621696285475503,0.904664297700978,-0.02130492753296312,0.9998566354027545
ENSG00000085832,6.2668190255543985,6.23245292273263,-0.03436610282176833,0.7480093559808522,0.057255043688056506,0.9998566354027545
ENSG00000117859,6.236393219823979,6.171439177800224,-0.06495404202375532,0.30084053614125966,0.18439867357526682,0.9998566354027545
ENSG00000078618,7.23203301614525,7.178417212482586,-0.05361580366266416,0.4685396159109877,0.12920342108980581,0.9998566354027545
ENSG00000117862,5.681265331757846,5.6531635990783755,-0.02810173267947036,0.7124825966018324,0.06557355202619132,0.9998566354027545
ENSG00000198841,4.450357518853931,4.349475882956139,-0.10088163589779153,0.43621276776137774,0.13863694432867268,0.9998566354027545
ENSG00000134717,5.984854281762939,5.76462447923465,-0.22022980252828894,0.03299382861715591,0.38264032889860317,0.8363192450200889
ENSG00000157077,1.0988135951153035,1.2045337847289335,0.10572018961362994,0.54082321238676,-0.1089454693312745,0.9998566354027545
ENSG00000154222,4.324210558507081,4.206783164910253,-0.11742739359682819,0.37607968734731156,0.1581484883816375,0.9998566354027545
ENSG00000085840,0.9334858100577244,1.022572376530039,0.08908656647231461,0.47307996306291755,-0.12836453645894985,0.9998566354027545
ENSG00000134748,5.415761671701516,5.271531554893495,-0.14423011680802045,0.07395118725086997,0.319820813011958,0.9998566354027545
ENSG00000134744,5.505857958157588,5.48621421065713,-0.019643747500457387,0.912407493950782,0.019562996982804528,0.9998566354027545
ENSG00000116157,3.3116277013276543,3.3418280906708238,0.030200389343169487,0.9128966720993476,-0.01947884407454578,0.9998566354027545
ENSG00000182183,2.953564919928328,3.003069805987175,0.0495048860588474,0.8332340530474117,-0.03746252647711535,0.9998566354027545
ENSG00000162377,2.347773866402527,2.3016650427877807,-0.04610882361474644,0.6182206848771405,0.08882793551329661,0.9998566354027545
ENSG00000162378,2.831725169784435,2.7775489199741727,-0.054176249810262256,0.6100262357267167,0.0907465308928641,0.9998566354027545
ENSG00000203995,0.829299363398692,0.840875136739831,0.011575773341139017,0.8602202234737247,-0.03148922570631329,0.9998566354027545
ENSG00000121310,5.5017777021992575,5.1140852348096155,-0.387692467389642,0.1685329729935775,0.2473389206762497,0.9998566354027545
ENSG00000116171,7.240875844146334,7.165611793654416,-0.07526405049191798,0.6327432968382205,0.08506536041470038,0.9998566354027545
ENSG00000174348,0.7821711292852649,0.770698984402798,-0.01147214488246684,0.9453420085156741,0.012191889950409407,0.9998566354027545
ENSG00000162383,0.646738770497326,0.9035312988486998,0.2567925283513738,0.2655923292723898,-0.19974014832272127,0.9998566354027545
ENSG00000157184,3.7748536912033117,4.048530480955982,0.2736767897526704,0.017064952950827893,-0.4296509071445022,0.6128933263192489
ENSG00000162384,5.210886494813212,5.160227247169903,-0.05065924764330898,0.6595424102146885,0.07838267485926352,0.9998566354027545
ENSG00000162385,3.943300049779476,3.8945784167885074,-0.048721632990968544,0.6181905181928276,0.08869821804537578,0.9998566354027545
ENSG00000157193,1.6846333400626818,1.7294095857525393,0.0447762456898575,0.7432634154515438,-0.05826730759759766,0.9998566354027545
ENSG00000058804,3.332543771655908,3.316784152195051,-0.01575961946085691,0.9088128617756932,0.020374106519489194,0.9998566354027545
ENSG00000058799,5.151598454208548,5.084209956869786,-0.0673884973387624,0.4382365521131656,0.13968098556209968,0.9998566354027545
ENSG00000211452,0.8194786659865413,0.7940418500217564,-0.025436815964784865,0.8357709700550998,0.03688588811280899,0.9998566354027545
ENSG00000081870,5.67548805777689,5.735291533645656,0.05980347586876622,0.6863905147396133,-0.0718376070235939,0.9998566354027545
ENSG00000116212,2.9619608545831864,2.883267630316517,-0.07869322426666958,0.4944098023824747,0.12180673874009651,0.9998566354027545
ENSG00000116209,8.199781889151556,8.16442008524478,-0.03536180390677579,0.6418176178331174,0.08276294864961259,0.9998566354027545
ENSG00000116205,3.297716343091185,3.218636767693318,-0.07907957539786725,0.362444433836123,0.16255274503146322,0.9998566354027545
ENSG00000215883,2.458234209652012,2.449366188432376,-0.008868021219635924,0.9273484867809614,0.016218747267526767,0.9998566354027545
ENSG00000116221,5.719437350433933,5.714399581541892,-0.0050377688920404395,0.9768596014042741,0.005158136996089319,0.9998566354027545
ENSG00000157216,3.4539483700678932,3.439769976311206,-0.014178393756687058,0.9380615416934477,0.013824787073816996,0.9998566354027545
ENSG00000162390,1.9295371485141013,1.9153466495162714,-0.01419049899782987,0.8941279471118002,0.023719830506922262,0.9998566354027545
ENSG00000184313,0.6467805836853613,0.7150986913491981,0.06831810766383684,0.3952776755336104,-0.15592753119237301,0.9998566354027545
ENSG00000243725,4.594943135237717,4.584626338026689,-0.010316797211027406,0.9471862957959694,0.01179895669157623,0.9998566354027545
ENSG00000162396,1.6745723366364178,1.6439754492381098,-0.030596887398308015,0.8251998345378662,0.039283614191591716,0.9998566354027545
ENSG00000006555,2.182587093266764,2.171811145366492,-0.01077594790027181,0.9565809430305028,0.009692021968762168,0.9998566354027545
ENSG00000162398,0.7917696915626615,0.8099647187616523,0.0181950271989908,0.9267128992759968,-0.01637451360457912,0.9998566354027545
ENSG00000116133,2.0178287763882485,2.4037501323889194,0.3859213560006709,0.05827027496469883,-0.33944768261331415,0.9998566354027545
ENSG00000162402,6.067833378067134,6.050333851109824,-0.017499526957310607,0.9105461976534355,0.019980764889039545,0.9998566354027545
ENSG00000162407,0.6355755605116393,0.6819777552759098,0.04640219476427043,0.7290380841596575,-0.061646089666469894,0.9998566354027545
ENSG00000187889,1.4040560638449107,1.505648653296754,0.10159258945184324,0.39154434963590656,-0.1526074214182197,0.9998566354027545
ENSG00000173406,0.9812122919364805,0.9774673814913282,-0.0037449104451523496,0.9859288423678514,0.003137425374631076,0.9998566354027545
ENSG00000162600,5.376988638643331,5.260251500521624,-0.11673713812170661,0.18845374380085772,0.23517014176709067,0.9998566354027545
ENSG00000162601,4.76932736543885,4.799566242489145,0.030238877050294377,0.7578532644758894,-0.05504476726793475,0.9998566354027545
ENSG00000177606,5.998350592147797,5.795119098594563,-0.20323149355323356,0.44402170296729226,0.13628243397757517,0.9998566354027545
ENSG00000172456,2.8008822680078085,2.965876686759824,0.16499441875201537,0.20463166442401085,-0.22674033434081084,0.9998566354027545
ENSG00000134709,2.1146938836260967,2.1958107824716384,0.08111689884554174,0.7772706039517052,-0.05031837291376352,0.9998566354027545
ENSG00000134716,0.7110776148756208,0.5190932686535603,-0.1919843462220605,0.15067109712994403,0.257982371035092,0.9998566354027545
ENSG00000162599,2.7900676826323667,2.828527472206684,0.038459789574317504,0.8398375405951741,-0.035967078701896686,0.9998566354027545
ENSG00000162604,5.875082022677714,6.050658858230194,0.17557683555248005,0.08962269249542544,-0.30379421525228667,0.9998566354027545
ENSG00000132849,4.0359387799102855,4.229042046849338,0.1931032669390529,0.5107820999537663,-0.11705142948402428,0.9998566354027545
ENSG00000162607,5.089267487175662,5.020281701844043,-0.06898578533161892,0.441854775009452,0.13745607303954288,0.9998566354027545
ENSG00000116641,3.4023754055912026,3.347980903958748,-0.05439450163245452,0.6037801506525049,0.09234780661539198,0.9998566354027545
ENSG00000125703,4.605360041383267,4.474716440280229,-0.13064360110303763,0.3890554138875927,0.1542293686484168,0.9998566354027545
ENSG00000088035,5.248630799076715,5.1965857660729595,-0.05204503300375585,0.6305564926769335,0.08556652652993206,0.9998566354027545
ENSG00000142856,4.660778212359713,4.670591318620267,0.009813106260554427,0.9534785291028072,-0.010375207146493442,0.9998566354027545
ENSG00000203965,3.1786526910797406,3.35669561844117,0.17804292736142946,0.3101172330507395,-0.1815617137571539,0.9998566354027545
ENSG00000079739,4.617957953508821,4.789579233162198,0.17162127965337692,0.10898406664366908,-0.2864961062531732,0.9998566354027545
ENSG00000158966,0.41743387855072633,0.4098723738733409,-0.007561504677385422,0.9548779058052708,0.01006646702886722,0.9998566354027545
ENSG00000162437,1.5503997010624933,1.7680084858506886,0.21760878478819534,0.12671226852410755,-0.27285914837614766,0.9998566354027545
ENSG00000162434,7.679308109729568,7.621635185750592,-0.057672923978976165,0.6518813428812806,0.08029174143701659,0.9998566354027545
ENSG00000162433,1.129083741298517,1.0737303264987832,-0.05535341479973388,0.7214416561426323,0.06344266740469305,0.9998566354027545
ENSG00000116675,0.6070917066661051,0.5180513111818738,-0.08904039548423137,0.5137814682375834,0.11625839303331931,0.9998566354027545
ENSG00000213625,5.269321129286206,5.2662087459584015,-0.003112383327804835,0.9830987279396962,0.003767425835301596,0.9998566354027545
ENSG00000116678,1.8908805409279958,1.8211723620720157,-0.06970817885598013,0.5992714874208038,0.09373688362091931,0.9998566354027545
ENSG00000184588,6.72998691097272,6.277144443569023,-0.4528424674036966,0.03322252639494223,0.38249432444471515,0.837588712050264
ENSG00000118473,0.867791551487628,0.7956315725612426,-0.07215997892638537,0.5589182421605217,0.10404787838852621,0.9998566354027545
ENSG00000152760,0.4052290766328799,0.5627356485061139,0.15750657187323402,0.5270495691602508,-0.11290687305538205,0.9998566354027545
ENSG00000152763,1.5507986268082323,1.4150890875619155,-0.1357095392463168,0.31799055582798713,0.1782696669275593,0.9998566354027545
ENSG00000198160,5.720884855176701,5.629403566769275,-0.09148128840742586,0.3883997804657665,0.1536283995711897,0.9998566354027545
ENSG00000116704,3.299891243468898,3.011845469963066,-0.28804577350583216,0.0746063369872727,0.3190945942987877,0.9998566354027545
ENSG00000162594,1.0673920091798745,1.0238730996535916,-0.0435189095262829,0.8579461466978943,0.031831127588427585,0.9998566354027545
ENSG00000081985,2.1667736331315797,2.0937433489089523,-0.07303028422262736,0.830202214441456,0.038137528316454124,0.9998566354027545
ENSG00000142864,7.059290236592869,6.917737245553478,-0.1415529910393909,0.24095369919157764,0.20912030554783806,0.9998566354027545
ENSG00000116717,2.3349044928778246,2.1341896344088953,-0.20071485846892934,0.11719221284265254,0.28011961627018106,0.9998566354027545
ENSG00000116729,1.2164350380898723,1.051384807262584,-0.1650502308272883,0.601233640057271,0.09303393713359281,0.9998566354027545
ENSG00000024526,0.4296808288103414,0.3304587460757217,-0.09922208273461974,0.36622959111089026,0.1636491679103807,0.9998566354027545
ENSG00000033122,3.958560801100469,3.7900604258373827,-0.16850037526308626,0.313175402648279,0.17978994103145468,0.9998566354027545
ENSG00000066557,3.968704336192803,3.782636674672364,-0.1860676615204393,0.12834733667117723,0.2735043713455029,0.9998566354027545
ENSG00000116754,8.087023183611768,8.124322212813675,0.03729902920190753,0.7470614612706787,-0.05737795781209515,0.9998566354027545
ENSG00000118454,4.979838728889852,4.869282051568426,-0.11055667732142549,0.5038455391510889,0.11925492062123186,0.9998566354027545
ENSG00000116761,2.7449130208925547,2.7557855742777666,0.01087255338521187,0.9293756525522181,-0.01577833595891811,0.9998566354027545
ENSG00000050628,0.5088084813845505,0.42217125824030327,-0.08663722314424721,0.6800253561894212,0.07341408859546941,0.9998566354027545
ENSG00000132485,6.947591692235761,6.905798937432062,-0.041792754803699594,0.7485652285599322,0.05701130392326813,0.9998566354027545
ENSG00000172260,0.990769723869332,1.13015061137021,0.13938088750087796,0.25774638060349403,-0.20217293584092053,0.9998566354027545
ENSG00000162620,0.7520247078549684,0.7825499915392692,0.03052528368430074,0.8021258870393442,-0.044659123454762695,0.9998566354027545
ENSG00000254685,3.0665383015947407,2.9963637055913264,-0.07017459600341436,0.6172830763127719,0.08890541442481047,0.9998566354027545
ENSG00000259030,0.9874932335307622,0.7794466140909931,-0.2080466194397691,0.06514043034446064,0.3302193707701458,0.9998566354027545
ENSG00000116783,0.5556007560615868,0.39334487092408293,-0.16225588513750383,0.12161841122810313,0.27739811447138607,0.9998566354027545
ENSG00000116791,4.549710585576068,4.554891184148409,0.005180598572341211,0.9808567405843254,-0.004268416250473912,0.9998566354027545
ENSG00000162623,3.926357208577339,3.930777750035419,0.0044205414580802405,0.972272872795098,-0.006180895710897256,0.9998566354027545
ENSG00000137968,0.881154793336713,0.910834768077793,0.029679974741079973,0.5783656683905413,-0.09890251576872472,0.9998566354027545
ENSG00000117054,5.704158795820698,5.634643574141131,-0.06951522167956714,0.6028499647524801,0.09305487091239048,0.9998566354027545
ENSG00000137955,6.7972811155720105,6.700949648252612,-0.09633146731939846,0.505226888868287,0.1189621883257125,0.9998566354027545
ENSG00000184005,1.620363963534559,1.7051227595831466,0.0847587960485876,0.7235953314765096,-0.06290640547955419,0.9998566354027545
ENSG00000142892,4.652232585890564,4.5579011336720825,-0.09433145221848172,0.49691202826377523,0.12092179082922114,0.9998566354027545
ENSG00000154027,2.5414889626954,2.2947500900900777,-0.24673887260532235,0.3366154087729728,0.17118761185355522,0.9998566354027545
ENSG00000036549,5.879971503591946,5.839802028794688,-0.040169474797258076,0.7747465636508098,0.050976316174496224,0.9998566354027545
ENSG00000077254,6.877729857294888,6.833365644559823,-0.04436421273506497,0.6638952228695779,0.07730376358476745,0.9998566354027545
ENSG00000180488,3.186201377028916,3.1774600812969003,-0.008741295732015875,0.9425385418990324,0.012817928335793831,0.9998566354027545
