gene_id,mean_healthy,mean_disease,log2fc,pvalue,fdr,significant
ENSG00000196182,4.2392935655602315,4.2579822918658365,0.006344581978022251,0.8943207003705187,0.9991161405974711,False
ENSG00000117222,4.590694084375914,4.578585515153392,-0.0038094974054955918,0.8944998570999657,0.9991161405974711,False
ENSG00000162877,1.3974037944826159,1.4198490461744595,0.022972283314157314,0.8953967272535066,0.9991161405974711,False
ENSG00000123684,3.554287903170316,3.531923501560405,-0.009103881506759127,0.9000440001742265,0.9991161405974711,False
ENSG00000162482,0.4451840779738687,0.4347356202390337,-0.034185977505703846,0.9002148057285613,0.9991161405974711,False
ENSG00000133063,1.0006323122629217,0.9740774662730103,-0.038764263630550466,0.9003371215786251,0.9991161405974711,False
ENSG00000197959,1.2341938386268452,1.253922222293701,0.022860490126901396,0.9008491398966194,0.9991161405974711,False
ENSG00000074964,1.4207294146578975,1.465461787425157,0.04469256277964463,0.9020132160699377,0.9991161405974711,False
ENSG00000163472,3.4613364591485123,3.4736624734886403,0.005126914001180693,0.9022323923714151,0.9991161405974711,False
ENSG00000065183,4.125125342958121,4.143416384662202,0.006381308274927044,0.9025697864219131,0.9991161405974711,False
ENSG00000183682,0.8469941205584258,0.855827270095759,0.014950135117630096,0.9037496182501037,0.9991161405974711,False
ENSG00000085831,0.7234079990278371,0.7480296953133126,0.048220438679373895,0.904664297700978,0.9991161405974711,False
ENSG00000143318,0.44514532450325206,0.4326524159095149,-0.04097457396671325,0.9054337798577802,0.9991161405974711,False
ENSG00000122435,4.739099106537211,4.762464244432498,0.007093936294137911,0.9059331366732943,0.9991161405974711,False
ENSG00000007923,5.12934773172339,5.145606863442069,0.0045649687470484075,0.9066748945510921,0.9991161405974711,False
ENSG00000116455,5.797765677975475,5.819056185084503,0.0052872388895892665,0.9076557941317145,0.9991161405974711,False
ENSG00000187961,1.7651378078492137,1.7492448446356594,-0.013041160537571218,0.9080084890317628,0.9991161405974711,False
ENSG00000162695,4.905575830489614,4.8949117204670065,-0.003139012344501295,0.9083657838950026,0.9991161405974711,False
ENSG00000058804,3.332543771655908,3.316784152195051,-0.006836640036513212,0.9088128617756932,0.9991161405974711,False
ENSG00000135842,4.607354733756006,4.580130013583963,-0.008548266801285797,0.9089586220781902,0.9991161405974711,False
ENSG00000197721,0.4545661611274055,0.4399098503172711,-0.04717688107972353,0.9105142844272078,0.9991161405974711,False
ENSG00000162402,6.067833378067134,6.050333851109824,-0.004166031346813497,0.9105461976534355,0.9991161405974711,False
ENSG00000059588,4.150347804731332,4.1721459224378865,0.0075555605481176505,0.9111007798935409,0.9991161405974711,False
ENSG00000134744,5.505857958157588,5.48621421065713,-0.005155499586820818,0.912407493950782,0.9991161405974711,False
ENSG00000117410,7.308562898150868,7.326266650419998,0.003489980938069448,0.9126798822198149,0.9991161405974711,False
ENSG00000116157,3.3116277013276543,3.3418280906708238,0.013093093049623642,0.9128966720993476,0.9991161405974711,False
ENSG00000143443,4.843757981003785,4.8293987466915205,-0.004282310235668569,0.9134653510184835,0.9991161405974711,False
